# time   MOSI  MISO
2.79472  00  00
2.79499  e4  c8
2.79530  00  9c
2.79557  b2  6a
2.79588  00  5a
2.79615  00  00
2.79642  00  25

2.84210  90  00
2.84238  00  20
2.84266  00  90
2.84296  0a  00
2.84322  00  aa
2.84349  b0  00
2.84377  00  16
2.84404  00  16
2.84431  a0  50
2.84460  00  00
2.84487  e4  c8
2.84518  00  9c
2.84545  b2  6a
2.84575  00  5a
2.84602  00  00
2.84629  00  25

2.89197  90  00
2.89225  00  20
2.89252  00  90
2.89282  0a  00
2.89309  00  aa
2.89335  b0  00
2.89364  00  16
2.89391  00  16
2.89418  a0  50
2.89447  00  00
2.89474  e4  c8
2.89506  00  9c
2.89533  b2  6a
2.89563  00  5a
2.89590  00  00
2.89617  00  25

2.94184  90  00
2.94213  00  20
2.94241  00  90
2.94270  0a  00
2.94298  00  aa
2.94324  b0  00
2.94353  00  16
2.94380  00  16
2.94407  a0  50
2.94435  00  00
2.94462  e4  c8
2.94494  00  9c
2.94520  b2  6a
2.94550  00  5a
2.94576  00  00
2.94604  00  25

2.99172  90  00
2.99200  00  20
2.99228  00  90
2.99258  0a  00
2.99284  00  aa
2.99311  b0  00
2.99340  00  16
2.99366  00  16
2.99394  a0  50
2.99422  00  00
2.99449  e4  c8
2.99481  00  9c
2.99508  b2  6a
2.99537  00  5a
2.99564  00  00
2.99591  00  25

3.04159  90  00
3.04188  00  20
3.04215  00  90
3.04245  0a  00
3.04272  00  aa
3.04298  b0  00
3.04327  00  16
3.04354  00  16
3.04381  a0  50
3.04409  00  00
3.04436  e4  c8
3.04467  00  9c
3.04494  b2  6a
3.04525  00  5a
3.04551  00  00
3.04578  00  25

3.09146  90  00
3.09175  00  20
3.09203  00  90
3.09232  0a  00
3.09259  00  aa
3.09285  b0  00
3.09315  00  16
3.09341  00  16
3.09368  a0  50
3.09397  00  00
3.09424  e4  c8
3.09456  00  9c
3.09482  b2  6a
3.09512  00  5a
3.09539  00  00
