# time   MOSI  MISO
2.97645  00  00
2.97673  00  00
2.97701  e8  00
2.97733  00  22
2.97760  00  16
2.97787  00  00
2.97814  00  00
2.97841  00  00
2.97868  00  00
2.97897  f8  00
2.97926  fc  b3
2.97955  fa  be
2.97985  fe  ba
2.98015  00  c5
2.98052  90  00
2.98080  00  00
2.98108  00  00
2.98135  0a  00
2.98162  00  aa
2.98190  b0  00
2.98219  00  16
2.98246  00  16
2.98272  a0  50
2.98301  00  00
2.98328  e4  c8
2.98360  00  9c
2.98387  b2  6a
2.98416  00  5a
2.98443  00  02
2.98471  00  46

2.99208  f0  00
2.99236  b0  11
2.99265  00  16
2.99291  00  16
2.99318  00  50
2.99348  c0  00
2.99377  00  ff
2.99403  00  b5

3.07154  e0  00
3.07185  00  c2
3.07212  ea  51
3.07245  00  9c
3.07272  00  46
3.07299  00  00
3.07326  00  00
3.07353  00  00
3.07381  e8  00
3.07413  00  22
3.07440  00  16
3.07467  00  00
3.07494  00  00
3.07521  00  00
3.07549  00  00
3.07575  f8  00
3.07604  fc  b3
3.07633  fa  be
3.07663  fe  ba
3.07693  00  c5
3.07730  90  00
3.07758  00  00
3.07786  00  00
3.07813  0a  00
3.07840  00  aa
3.07867  b0  00
3.07896  00  16
3.07923  00  16
