# time   MOSI  MISO
1.95542  ff  16
1.95571  0a  50
1.95598  00  aa
1.95624  b0  00
1.95655  00  16
1.95681  00  16
1.95708  a0  50
1.95737  00  00
1.95764  e4  c8
1.95795  00  9c
1.95822  b2  6a
1.95854  00  5a
1.95881  00  02
1.95908  00  46

1.96095  f0  00
1.96124  b0  11
1.96154  00  16
1.96180  00  16
1.96207  00  50
1.96237  c0  00
1.96266  00  00
1.96293  00  00

2.01133  e0  00
2.01164  00  c2
2.01191  ea  51
2.01224  00  9c
2.01251  00  46
2.01278  00  00
2.01305  00  00
2.01332  00  00
2.01360  e8  00
2.01392  00  22
2.01419  00  16
2.01446  00  00
2.01473  00  00
2.01500  00  00
2.01530  00  00
2.01560  f8  00
2.01589  fc  b3
2.01619  fa  be
2.01648  fe  ba
2.01678  00  c5
2.01719  90  00
2.01748  00  00
2.01776  00  90
2.01802  b0  00
2.01831  7f  16
2.01858  ff  16
2.01885  0a  50
2.01912  00  aa
2.01940  b0  00
2.01969  00  16
2.01996  00  16
2.02023  a0  50
2.02052  00  00
2.02080  e4  c8
2.02111  00  9c
2.02138  b2  6a
2.02168  00  5a
2.02195  00  02
2.02222  00  46

2.02418  f0  00
2.02447  b0  11
2.02476  00  16
2.02503  00  16
2.02530  00  50
2.02560  c0  00
2.02589  00  00
2.02615  00  00

2.07499  e0  00
2.07529  00  c2
2.07556  ea  51
2.07588  00  9c
2.07615  00  46
2.07643  00  00
2.07669  00  00
2.07696  00  00
2.07724  e8  00
2.07756  00  22
2.07783  00  16
2.07810  00  00
2.07837  00  00
2.07864  00  00
2.07892  00  00
2.07925  f8  00
2.07954  fc  b3
2.07983  fa  be
2.08013  fe  ba
2.08043  00  c5
2.08087  90  00
2.08116  00  00
2.08143  00  90
2.08170  b0  00
2.08199  7f  16
2.08226  ff  16
2.08253  0a  50
2.08280  00  aa
2.08306  b0  00
2.08335  00  16
2.08362  00  16
2.08389  a0  50
2.08418  00  00
2.08445  e4  c8
2.08476  00  9c
2.08504  b2  6a
2.08533  00  5a
2.08560  00  02
2.08587  00  46

2.08783  f0  00
2.08812  b0  11
2.08841  00  16
2.08867  00  16
2.08894  00  50
2.08927  c0  00
2.08955  00  00
2.08982  00  00

2.13856  e0  00
2.13887  00  c2
2.13914  ea  51
2.13946  00  9c
2.13973  00  46
2.14000  00  00
2.14027  00  00
2.14054  00  00
2.14082  e8  00
2.14114  00  22
2.14141  00  16
2.14168  00  00
2.14195  00  00
2.14222  00  00
2.14250  00  00
2.14281  f8  00
2.14320  fc  b3
2.14350  fa  be
2.14379  fe  ba
2.14410  00  c5
2.14468  90  00
2.14496  00  00
2.14524  00  90
2.14551  b0  00
2.14580  7f  16
2.14607  ff  16
2.14634  0a  50
2.14661  00  aa
2.14687  b0  00
2.14716  00  16
2.14743  00  16
2.14770  a0  50
2.14799  00  00
2.14826  e4  c8
2.14857  00  9c
2.14884  b2  6a
2.14914  00  5a
2.14941  00  02
2.14967  00  46

2.15154  f0  00
2.15183  b0  11
2.15212  00  16
2.15239  00  16
2.15266  00  50
2.15296  c0  00
2.15324  00  00
2.15351  00  00

2.20218  e0  00
2.20248  00  c2
2.20275  ea  51
2.20308  00  9c
2.20335  00  46
2.20363  00  00

2.20519  00  00
2.20546  00  00
2.20573  e8  00
2.20605  00  22
2.20632  00  16
2.20659  00  00
2.20686  00  00
2.20713  00  00
2.20741  00  00
2.20772  f8  00
2.20801  fc  b3
2.20830  fa  be
2.20904  fe  ba
2.20934  00  c5
2.20991  90  00
2.21020  00  00
2.21048  00  90
2.21074  b0  00
2.21103  7f  16
2.21130  ff  16
2.21157  0a  50
2.21184  00  aa
2.21211  b0  00
2.21239  00  16
2.21266  00  16
2.21292  a0  50
