# time   MOSI  MISO
0.99486  00  16
0.99513  00  16
0.99540  a0  50
0.99569  00  00
0.99607  e4  c8
0.99638  00  9c
0.99665  b2  6a
0.99695  00  5a
0.99721  00  02
0.99748  00  46

1.00063  f0  00
1.00092  b0  11
1.00121  00  16
1.00148  00  16
1.00175  00  50
1.00205  c0  00
1.00233  00  00
1.00260  00  00

1.03708  e0  00
1.03739  00  c2
1.03766  ea  51
1.03798  00  9c
1.03825  00  46
1.03852  00  00
1.03879  00  00
1.03906  00  00
1.03933  e8  00
1.03966  00  22
1.03993  00  16
1.04020  00  00
1.04047  00  00
1.04075  00  00
1.04103  00  00
1.04133  f8  00
1.04164  fc  b3
1.04194  fa  be
1.04223  fe  ba
1.04253  00  c5
1.04297  90  00
1.04325  00  00
1.04353  00  90
1.04381  b0  00
1.04411  7f  16
1.04438  ff  16
1.04465  0a  50
1.04492  00  aa
1.04518  b0  00
1.04548  00  16
1.04586  00  16
1.04613  a0  50
1.04642  00  00
1.04669  e4  c8
1.04699  00  9c
1.04726  b2  6a
1.04757  00  5a
1.04783  00  02
1.04810  00  46

1.05151  f0  00
1.05180  b0  11
1.05209  00  16
1.05236  00  16
1.05262  00  50
1.05292  c0  00
1.05321  00  00
1.05347  00  00

1.08769  e0  00
1.08799  00  c2
1.08826  ea  51
1.08859  00  9c
1.08886  00  46
1.08913  00  00
1.08940  00  00
1.08967  00  00
1.08995  e8  00
1.09027  00  22
1.09054  00  16
1.09081  00  00
1.09108  00  00
1.09135  00  00
1.09163  00  00
1.09194  f8  00
1.09222  fc  b3
1.09253  fa  be
1.09282  fe  ba
1.09312  00  c5
1.09354  90  00
1.09382  00  00
1.09410  00  90
1.09436  b0  00
1.09466  7f  16
1.09493  ff  16
1.09520  0a  50
1.09547  00  aa
1.09587  b0  00
1.09615  00  16

1.10037  00  16
1.10063  a0  50
1.10092  00  00
1.10119  e4  c8
1.10151  00  9c
1.10177  b2  6a
1.10207  00  5a
1.10234  00  02
1.10267  00  46
1.10322  90  00
1.10355  00  00
1.10382  00  90
1.10413  13  00
1.10440  32  13

1.15400  90  13
1.15429  00  00
1.15456  00  93
1.15514  07  00
1.15557  07  07
1.15604  90  07
1.15633  00  00
1.15660  00  93

1.17160  13  00
1.17187  80  13

1.22128  90  13
1.22156  00  00
1.22183  00  90

1.22351  0e  00
1.22393  0f  0e

1.22581  f0  0f
